type,asin,title,author,narrator,genre,length_hours,rating,rating_count,price,regular_price,cover_url,audible_url
monthly,B0D7XLV2QQ,The Way We Touch,Tia Louise,"Connor Crais,Samantha Brentmoor",,8.9,4.7,186,5.99,19.59,https://m.media-amazon.com/images/I/51c0-c2q1ML._SL500_.jpg,https://www.audible.com/pd/B0D7XLV2QQ
monthly,B0CF6X8G8Y,Math-ish,Jo Boaler,Jo Boaler,,7.3,4.9,25,6.99,24.29,https://m.media-amazon.com/images/I/51ZbQNsxyEL._SL500_.jpg,https://www.audible.com/pd/B0CF6X8G8Y
monthly,B0BKN574BL,The Power Code,"Katty Kay,Claire Shipman","Katty Kay,Claire Shipman,Sandy Rustin",,9.4,4.8,10,7.99,26.09,https://m.media-amazon.com/images/I/511qvGnZbGL._SL500_.jpg,https://www.audible.com/pd/B0BKN574BL
monthly,B0BT1D6CBK,A Beautiful Rival,Gill Paul,Lisa Flanagan,,11.7,4.5,130,7.99,26.09,https://m.media-amazon.com/images/I/51lLmVHnvTL._SL500_.jpg,https://www.audible.com/pd/B0BT1D6CBK
monthly,B0D897J3CL,The Missing Lands: Uncovering Earth's Pre-Flood Civilization,Freddy Silva,Freddy Silva,,11.4,4.9,41,5.99,20.71,https://m.media-amazon.com/images/I/41ntCcta-7L._SL500_.jpg,https://www.audible.com/pd/B0D897J3CL
monthly,B0F395RVDG,The Rift,"Douglas E. Richards,Joshua T. Calvert",Adam James Conner,,11.1,4.1,110,5.99,21.41,https://m.media-amazon.com/images/I/417g4CdmG7L._SL500_.jpg,https://www.audible.com/pd/B0F395RVDG
monthly,B0CHC7KFSR,The Trump Indictments,Ali Velshi,"Ali Velshi,Joe Knezevich",,7.2,4.4,19,5.99,19.79,https://m.media-amazon.com/images/I/510ubbGhX6L._SL500_.jpg,https://www.audible.com/pd/B0CHC7KFSR
monthly,B0CVCD9VBP,The Moonflowers,Abigail Rose-Marie,Abigail Reno,,12.7,4.5,416,6.99,21.57,https://m.media-amazon.com/images/I/516CN9fTT+L._SL500_.jpg,https://www.audible.com/pd/B0CVCD9VBP
monthly,B0CS3ZDFTZ,Badass Bonita,Kim Guerra,Kim Guerra,,6.8,4.9,68,6.99,22.49,https://m.media-amazon.com/images/I/51+kwW4pirL._SL500_.jpg,https://www.audible.com/pd/B0CS3ZDFTZ
monthly,B0DT29VTHB,Our Dead Girlfriend (Author's Enhanced Edition),Jon Athan,Beau Thomas,,6.2,4.0,182,5.99,19.95,https://m.media-amazon.com/images/I/51a7PkNEAWL._SL500_.jpg,https://www.audible.com/pd/B0DT29VTHB
monthly,B0BBP8SWRV,Death Wish,K Webster,"Sarah Puckett,Teddy Hamilton",,6.5,4.5,191,5.99,15.63,https://m.media-amazon.com/images/I/51-Un8Ng2JL._SL500_.jpg,https://www.audible.com/pd/B0BBP8SWRV
monthly,B0DKQZRMZX,Exposed,Brynne Asher,"Rose Dioro,Jason Clarke",,12.2,4.8,238,6.99,22.38,https://m.media-amazon.com/images/I/51Z-4S2oJwL._SL500_.jpg,https://www.audible.com/pd/B0DKQZRMZX
monthly,B0FJBP28HH,Bad for Business,Kat Singleton,"JF Harding,Vanessa Edwin",,8.6,4.5,173,5.99,19.59,https://m.media-amazon.com/images/I/51tZHAnlaLL._SL500_.jpg,https://www.audible.com/pd/B0FJBP28HH
monthly,B0DGY4XP98,"Speak, Memorably","Bill McGowan,Juliana Silva",Bill McGowan,,8.3,3.9,14,6.99,23.39,https://m.media-amazon.com/images/I/41vTIbe50xL._SL500_.jpg,https://www.audible.com/pd/B0DGY4XP98
monthly,B0B4BR358M,From Russia With Love,Ian Fleming,Mark Gatiss,,8.5,4.5,38,6.99,23.39,https://m.media-amazon.com/images/I/41STP8BuI1L._SL500_.jpg,https://www.audible.com/pd/B0B4BR358M
monthly,B0C82XNLZ5,Burma Sahib,Paul Theroux,Charlie Anson,,17.9,4.4,98,6.99,35.99,https://m.media-amazon.com/images/I/51452h9izTL._SL500_.jpg,https://www.audible.com/pd/B0C82XNLZ5
monthly,B0CF6VKSVG,Shut Up and Run,Robin Arzon,Robin Arzon,,3.5,4.5,34,5.99,16.19,https://m.media-amazon.com/images/I/51p40I-JccL._SL500_.jpg,https://www.audible.com/pd/B0CF6VKSVG
monthly,B0DSY4HQ9W,Hellmarine: They Shall Know Fear,"Virgil Knightley,Alphonse Fisk","Raya Kane,Richard Brock",,13.2,4.6,161,6.99,22.91,https://m.media-amazon.com/images/I/51FvkCyQ5HL._SL500_.jpg,https://www.audible.com/pd/B0DSY4HQ9W
monthly,B0CP6H27DV,The Church of Frendo,Adam Cesare,Jesse Vilinsky,,11.1,4.3,163,7.99,26.09,https://m.media-amazon.com/images/I/51Ffb-gVlPL._SL500_.jpg,https://www.audible.com/pd/B0CP6H27DV
monthly,B0BX23GJCP,Urban Apologetics: Cults and Cultural Ideologies,Eric Mason,Isaiah Young,,10.7,4.8,21,7.99,26.09,https://m.media-amazon.com/images/I/51nSLtWkNjL._SL500_.jpg,https://www.audible.com/pd/B0BX23GJCP
monthly,B0FLYN6DDC,My Favorite Lost Cause,Elizabeth O'Roark,"Samantha Brentmoor,Jason Clarke",,8.8,4.7,257,5.99,19.59,https://m.media-amazon.com/images/I/51g9IIY34DL._SL500_.jpg,https://www.audible.com/pd/B0FLYN6DDC
monthly,B0DG469HN8,Where Secrets Lie,"Colleen Coble,Rick Acker",Karen Peakes,,10.3,4.7,115,7.99,26.09,https://m.media-amazon.com/images/I/511iouTh3fL._SL500_.jpg,https://www.audible.com/pd/B0DG469HN8
monthly,B0DQF2S43S,When You Come at the King,Elie Honig,Elie Honig,,11.1,4.5,42,7.99,26.09,https://m.media-amazon.com/images/I/41d4zD6qLOL._SL500_.jpg,https://www.audible.com/pd/B0DQF2S43S
monthly,B0FLQPB3HF,"Eagle Point Search & Rescue Box Set 1, Books 1-4",Susan Stoker,"Grace Grant,Ryan West,CJ Bloom,Will Peters,Victoria Mei,Teddy Hamilton,Emma Wilder,Aiden Snow",,40.3,4.9,41,5.99,31.2,https://m.media-amazon.com/images/I/514eycUYVLL._SL500_.jpg,https://www.audible.com/pd/B0FLQPB3HF
monthly,B0CV6X918N,Too Safe,Abby Millsaps,"June deBorahae,Vincent Skye,Ace Bentley",,9.5,4.7,197,5.99,20.34,https://m.media-amazon.com/images/I/512LaTzHFiL._SL500_.jpg,https://www.audible.com/pd/B0CV6X918N
monthly,B0FKJNKLCN,Hudson,Samantha Skye,"Amanda Stribling,Patrick Zeller",,10.3,4.5,138,5.99,21.39,https://m.media-amazon.com/images/I/51ovqsqHEPL._SL500_.jpg,https://www.audible.com/pd/B0FKJNKLCN
monthly,B0DS6LSX3C,In the Absence of the Ordinary,Francis Weller,Francis Weller,,4.3,5.0,22,5.99,15.64,https://m.media-amazon.com/images/I/51-A-vVmNvL._SL500_.jpg,https://www.audible.com/pd/B0DS6LSX3C
monthly,B0CGXVPJSN,Pacific Northwest K-9 Unit Books 7-9,"Maggie K. Black,Dana Mentink,Katy Lee,Sharee Stover","Abby Craden,Eva Kaminsky,Patricia Santomasso,Jennifer Sun Bell",,17.8,4.5,137,7.99,31.49,https://m.media-amazon.com/images/I/51apaJaSIHL._SL500_.jpg,https://www.audible.com/pd/B0CGXVPJSN
monthly,B0DLHNC6CY,AI-Powered Social Media Marketing 2025,Jason P Anderson,Tom Brooks,,6.2,3.8,79,5.99,17.58,https://m.media-amazon.com/images/I/51ClbhhHQ8L._SL500_.jpg,https://www.audible.com/pd/B0DLHNC6CY
monthly,B0DGN669PS,Battle Through the Nine Realms,Shawn Wilson,"Christian J. Gilliland,Erin Bateman",,15.4,4.7,290,6.99,23.9,https://m.media-amazon.com/images/I/51t6jn3IpaL._SL500_.jpg,https://www.audible.com/pd/B0DGN669PS
monthly,B0CBNJH4LR,Mania,Lionel Shriver,Abby Craden,,9.4,4.4,117,7.99,26.09,https://m.media-amazon.com/images/I/418YB8Jew+L._SL500_.jpg,https://www.audible.com/pd/B0CBNJH4LR
monthly,B0B5FGZP92,Hermetic Philosophy and Creative Alchemy,Marlene Seven Bremner,Marlene Seven Bremner,,10.6,4.8,51,5.99,16.49,https://m.media-amazon.com/images/I/51NlWCTf4SL._SL500_.jpg,https://www.audible.com/pd/B0B5FGZP92
monthly,B0CNJ59S68,Decoding Your Dog,"Amer. Coll. of Veterinary Behaviorists,Debra F. Horwitz",Widdi Turner,,12.4,4.4,16,7.99,26.09,https://m.media-amazon.com/images/I/51KM05unvBL._SL500_.jpg,https://www.audible.com/pd/B0CNJ59S68
monthly,B0DC8J2Y27,Shameless Expectations,Adrian J. Smith,"Quinn Riley,Lori Prince",,11.3,4.6,249,6.99,21.62,https://m.media-amazon.com/images/I/518QJ+RWXwL._SL500_.jpg,https://www.audible.com/pd/B0DC8J2Y27
monthly,B072M634VQ,Negociación,Brian Tracy,Johnny Pena,,2.6,4.5,56,4.99,16.19,https://m.media-amazon.com/images/I/41nkEAgsNpL._SL500_.jpg,https://www.audible.com/pd/B072M634VQ
monthly,B0DG45NXNN,Dungeon Delving for Loot and Levels Omnibus,M.E. Thorne,"Katana Jones,Jonathan Waters",,37.4,4.3,91,7.99,39.95,https://m.media-amazon.com/images/I/51VqgU11TuL._SL500_.jpg,https://www.audible.com/pd/B0DG45NXNN
monthly,B0DDM37KGJ,The Devil's Playground,Andrew Bragg,Kevin P. Mullan,,11.2,4.9,85,5.99,20.71,https://m.media-amazon.com/images/I/51xN5AAbD7L._SL500_.jpg,https://www.audible.com/pd/B0DDM37KGJ
monthly,B0FQQCV17Z,The Retired Assassin's Guide to Country Gardening,Naomi Kuttner,Thomas Barker,,11.6,4.7,265,5.99,21.41,https://m.media-amazon.com/images/I/51A5oRYJzyL._SL500_.jpg,https://www.audible.com/pd/B0FQQCV17Z
monthly,B0B46TP675,Moonraker,Ian Fleming,Alex Kingston,,8.2,4.6,54,6.99,23.39,https://m.media-amazon.com/images/I/419l8Osd53L._SL500_.jpg,https://www.audible.com/pd/B0B46TP675
monthly,B0B8QFJYRT,"Emerson, the Stoics, and Me",Mark Matousek,Stephen Graybill,,7.5,3.8,18,6.99,25.19,https://m.media-amazon.com/images/I/412IzawvQcL._SL500_.jpg,https://www.audible.com/pd/B0B8QFJYRT
monthly,B0FK7HHC3M,War (Dramatized Adaptation),Laura Thalassa,"full cast,Jessica Schly,Rayner Gabriel,Nora Sofyan,Elias Khalil,Dawn Ursula,Lise Bruneau,Keval Shah,Shravan Amin,Andrew Quilpa,Brandon Marlowe,Wyn Delano",,13.2,4.7,51,6.99,23.48,https://m.media-amazon.com/images/I/41ColEhM3+L._SL500_.jpg,https://www.audible.com/pd/B0FK7HHC3M
monthly,B0FWS3WT61,Hashtag Holidate,Lucy Lennox,"Teddy Hamilton,Tim Paige",,8.9,4.8,225,5.99,19.59,https://m.media-amazon.com/images/I/51D5xDgvNUL._SL500_.jpg,https://www.audible.com/pd/B0FWS3WT61
monthly,B071V89JWX,Doce hombres comunes y corrientes,John F. MacArthur,Miquel Borda,,7.9,4.8,123,6.99,23.39,https://m.media-amazon.com/images/I/511tdbE0PvL._SL500_.jpg,https://www.audible.com/pd/B071V89JWX
monthly,B0D3QWT5CM,Anxious Attachment Healing,Amanda Thompson,Barbara Fernandez,,5.0,4.9,134,5.99,16.51,https://m.media-amazon.com/images/I/51nsX-XHUoL._SL500_.jpg,https://www.audible.com/pd/B0D3QWT5CM
monthly,B0B8QP4ZZW,Young Woman and the Sea,Glenn Stout,Gisela Chipe,,15.1,4.7,67,7.99,29.69,https://m.media-amazon.com/images/I/51LxyiV+4RL._SL500_.jpg,https://www.audible.com/pd/B0B8QP4ZZW
monthly,B0FS3LM562,When It's Real,Nicole Jackson,"Lauryn Nichols,Midnite Michael",,7.5,4.8,431,5.99,18.06,https://m.media-amazon.com/images/I/51tqcbGhDFL._SL500_.jpg,https://www.audible.com/pd/B0FS3LM562
monthly,B076DZ3FG7,Éxito en ventas,Brian Tracy,Johnny Pena,,3.3,4.7,116,4.99,16.19,https://m.media-amazon.com/images/I/41iHs0Ez20L._SL500_.jpg,https://www.audible.com/pd/B076DZ3FG7
monthly,B0CTSQBMS2,The Weight of Ink,Rachel Kadish,"Hannah Curtis,Josh Bloomberg",,26.4,4.7,47,7.99,47.69,https://m.media-amazon.com/images/I/518moOVIzqL._SL500_.jpg,https://www.audible.com/pd/B0CTSQBMS2
monthly,B0DDMTLDDS,Endless,Devyn Sinclair,"Vanessa Vasquez,Edward Black",,13.8,4.7,195,6.99,22.61,https://m.media-amazon.com/images/I/517RR-CWnkL._SL500_.jpg,https://www.audible.com/pd/B0DDMTLDDS
monthly,B0F493Q5B9,Back to the Bedroom,Janet Evanovich,CJ Critt,,5.4,4.5,35,5.99,14.24,https://m.media-amazon.com/images/I/41D+iR26wvL._SL500_.jpg,https://www.audible.com/pd/B0F493Q5B9
monthly,B0CJYNS9CH,Welcome to Fae Cafe,Jennifer Kropf,Sarah Kisko,,11.8,4.3,138,6.99,21.11,https://m.media-amazon.com/images/I/419jgU+uleL._SL500_.jpg,https://www.audible.com/pd/B0CJYNS9CH
monthly,B0CV4JGBMF,Highway,M.L. Banner,David A. Conatser,,7.8,4.0,44,5.99,17.57,https://m.media-amazon.com/images/I/51LwQ7ujtAL._SL500_.jpg,https://www.audible.com/pd/B0CV4JGBMF
monthly,B0CGY2BYNN,I Will Ruin You,Linwood Barclay,"George Newbern,Johnathan McClain",,9.4,4.3,405,7.99,26.09,https://m.media-amazon.com/images/I/51CtA7iD5sL._SL500_.jpg,https://www.audible.com/pd/B0CGY2BYNN
monthly,B0DPNKBD4N,Warrior Mindset 2.0,Blake Radcliffe,Russell Newton,,8.8,4.1,30,5.99,19.23,https://m.media-amazon.com/images/I/41ruOD8UhPL._SL500_.jpg,https://www.audible.com/pd/B0DPNKBD4N
monthly,B0FRNJ7ZM7,Pretty Ruthless Monsters: Complete Series,Eva Ashwood,"Cassandra Medcalf,Daniel James Lewis",,57.0,4.8,90,5.99,31.2,https://m.media-amazon.com/images/I/41O-f4uTeAL._SL500_.jpg,https://www.audible.com/pd/B0FRNJ7ZM7
monthly,B0DS3VX98R,I Didn’t Get to Say Goodbye,Jeffrey Simmons,Robert Woody,,4.5,4.8,62,5.99,14.3,https://m.media-amazon.com/images/I/51R3JyVDJ2L._SL500_.jpg,https://www.audible.com/pd/B0DS3VX98R
monthly,B0FPSW9YN8,Zone Entry,Maia Kinley,"Javi Wilder,Iggy Toma",,8.3,4.7,219,5.99,19.59,https://m.media-amazon.com/images/I/51R2yQEEk9L._SL500_.jpg,https://www.audible.com/pd/B0FPSW9YN8
monthly,B0CSTM75YK,Falling Shadows,KC Kean,"Marie Hawkins,Dryw McArthur",,9.3,4.5,155,5.99,20.34,https://m.media-amazon.com/images/I/51yiJI9ZYFL._SL500_.jpg,https://www.audible.com/pd/B0CSTM75YK
monthly,B0C92BCBZP,Amphibious Soul,Craig Foster,Craig Foster,,9.8,4.7,63,7.99,26.09,https://m.media-amazon.com/images/I/51tR-uf2PnL._SL500_.jpg,https://www.audible.com/pd/B0C92BCBZP
monthly,B0CX9L4BWJ,Cold Hearted,"Leia Stone,Julie Hall","Vanessa Moyen,Adam Gold",,7.2,4.5,83,5.99,18.4,https://m.media-amazon.com/images/I/51kTJoCekaL._SL500_.jpg,https://www.audible.com/pd/B0CX9L4BWJ
monthly,B0CS3WX5CM,The Wildes,Louis Bayard,"Elisabeth Rodgers,Damian Lynch,P.J. Ochlan,Louis Bayard",,9.8,4.2,133,6.99,25.19,https://m.media-amazon.com/images/I/61IWeGdguoL._SL500_.jpg,https://www.audible.com/pd/B0CS3WX5CM
monthly,B0FTMWQ9PV,Wreck Me,L A Gallagher,"Avery Caris,Sean Masters",,8.9,4.4,118,5.99,19.59,https://m.media-amazon.com/images/I/51kP4yeW+pL._SL500_.jpg,https://www.audible.com/pd/B0FTMWQ9PV
monthly,B0F7ZQ1BP7,The Syndicater,RuNyx,"Ramona Master,Heather Stonewell,Kai Kennicott,Wen Ross,Gregory Salinas,Michael Pierce",,12.0,4.6,185,6.99,21.62,https://m.media-amazon.com/images/I/51trhNnGIYL._SL500_.jpg,https://www.audible.com/pd/B0F7ZQ1BP7
monthly,B0CXQVNTQH,Cast in Atonement,Michelle Sagara,Khristine Hvam,,15.9,4.7,150,7.99,29.69,https://m.media-amazon.com/images/I/51VZOqLFzrL._SL500_.jpg,https://www.audible.com/pd/B0CXQVNTQH
monthly,B0FP3FGVPT,Bratva Prince,T. J. Maguire,"Sean Masters,Alexis Crusher",,13.5,4.7,158,6.99,22.79,https://m.media-amazon.com/images/I/51uqK3+kUqL._SL500_.jpg,https://www.audible.com/pd/B0FP3FGVPT
monthly,B0D1RXTQCL,Strive,Venus Williams,"Venus Williams,Joniece Abbott-Pratt",,7.3,4.3,24,5.99,21.59,https://m.media-amazon.com/images/I/41p+Gbq9AuL._SL500_.jpg,https://www.audible.com/pd/B0D1RXTQCL
monthly,B0C11C5T96,Saint and Sinners: The Complete Series,Ruby Vincent,Addison Barnes,,41.0,4.5,84,5.99,29.63,https://m.media-amazon.com/images/I/51eTCx5ZIWL._SL500_.jpg,https://www.audible.com/pd/B0C11C5T96
monthly,B0DLD1G7YD,North Is the Night,Emily Rath,"Khaya Fraites,Emily Lawrence",,17.9,4.2,134,6.99,26.35,https://m.media-amazon.com/images/I/5192+lDHLYL._SL500_.jpg,https://www.audible.com/pd/B0DLD1G7YD
monthly,B0C31GC5F5,Big Bossy Problem,Lilian Monroe,"Shaina Summerville,Stephen Borne",,10.1,4.6,100,5.99,20.8,https://m.media-amazon.com/images/I/51410WiWU0L._SL500_.jpg,https://www.audible.com/pd/B0C31GC5F5
monthly,B09RX27K1K,The Neurotic Character,Alfred Adler,Leighton Pugh,,14.2,4.4,19,6.99,22.65,https://m.media-amazon.com/images/I/51X+mLs0qmL._SL500_.jpg,https://www.audible.com/pd/B09RX27K1K
monthly,B0DV13VMG5,First Command,Michael Simon,Ryan Kennard Burke,,16.0,4.4,165,6.99,25.58,https://m.media-amazon.com/images/I/51YK9P2KeGL._SL500_.jpg,https://www.audible.com/pd/B0DV13VMG5
monthly,B09RG76SM1,Forbidden History,J. Douglas Kenyon - editor,Micah Hanks,,10.9,4.5,39,5.99,14.99,https://m.media-amazon.com/images/I/51zBxDabOuL._SL500_.jpg,https://www.audible.com/pd/B09RG76SM1
monthly,B09HL6K7NR,The Littlest Library,Poppy Alexander,Karen Cass,,9.3,4.5,317,7.99,26.09,https://m.media-amazon.com/images/I/51ZtFJfmAsL._SL500_.jpg,https://www.audible.com/pd/B09HL6K7NR
monthly,B0FJ2RYNDW,Her Wicked Husband,Nadia Lee,"Sean Masters,Rose Dioro",,10.7,4.7,136,5.99,21.39,https://m.media-amazon.com/images/I/51nJPdt729L._SL500_.jpg,https://www.audible.com/pd/B0FJ2RYNDW
monthly,B0BHDZYLW8,Fixit,Joe Ide,Zeno Robinson,,9.8,4.2,146,6.99,25.19,https://m.media-amazon.com/images/I/51ude4+tizL._SL500_.jpg,https://www.audible.com/pd/B0BHDZYLW8
monthly,B0DCPBL7HC,"Penetration, Special Edition Updated",Ingo Swann,Paul Schmidt,,7.6,4.7,35,5.99,18.0,https://m.media-amazon.com/images/I/51hIV6ZpTvL._SL500_.jpg,https://www.audible.com/pd/B0DCPBL7HC
monthly,B0B8QG6CW9,The Vibes You Feel,Kierra Sheard-Kelly,Kierra Sheard-Kelly,,5.0,4.8,41,5.99,20.69,https://m.media-amazon.com/images/I/51pSvmBh8dL._SL500_.jpg,https://www.audible.com/pd/B0B8QG6CW9
monthly,B0CKS4BTHQ,"Anger Management for Parents: It’s Not the Kids, It’s You!",Matthew Grand,Nancy Higgins,,3.7,4.4,33,4.99,13.54,https://m.media-amazon.com/images/I/51wLkmI2PfL._SL500_.jpg,https://www.audible.com/pd/B0CKS4BTHQ
monthly,B0DSCFWPTP,The Boston Tomcats Collection,"Kayley Loring,Connor Crais","Connor Crais,Emma Wilder,Desiree Ketchum,Evan Parker,Ron Butler,Mackenzie Cartwright,Ava Lucas",,25.2,4.7,159,5.99,30.64,https://m.media-amazon.com/images/I/514Mom9r1EL._SL500_.jpg,https://www.audible.com/pd/B0DSCFWPTP
monthly,B0CSZJ494D,A Justified Love Affair,Kimberly Brown,"Ace Bentley,Elena Campbell",,8.0,4.6,265,5.99,18.65,https://m.media-amazon.com/images/I/410A28SoVnL._SL500_.jpg,https://www.audible.com/pd/B0CSZJ494D
monthly,B0DSWLJ4PQ,Whirlwind,Kayla Grosse,"Victoria Connolly,Grayson Owens,Robb Moreira",,6.8,4.3,314,5.99,16.67,https://m.media-amazon.com/images/I/41GOoRxkW+L._SL500_.jpg,https://www.audible.com/pd/B0DSWLJ4PQ
monthly,B0CNDCF1DS,A Mission Without Borders,"Chad Robichaux,Craig Borlase,Edward Graham - introduction","Chad Robichaux,Hunter Robichaux,James R. Cheatham",,5.3,4.9,53,5.99,20.69,https://m.media-amazon.com/images/I/51VMqolUrXL._SL500_.jpg,https://www.audible.com/pd/B0CNDCF1DS
monthly,B0FP2WHM2K,Nikola,Eva Winners,"Jason Clarke,Lucy Rivers",,10.8,4.8,127,5.99,21.39,https://m.media-amazon.com/images/I/513y92NibWL._SL500_.jpg,https://www.audible.com/pd/B0FP2WHM2K
monthly,B0D3RT4YKW,If Two Are Dead,Rick Mofina,Will Damron,,11.1,4.2,151,7.99,26.09,https://m.media-amazon.com/images/I/41LoAeVkwaL._SL500_.jpg,https://www.audible.com/pd/B0D3RT4YKW
monthly,B09JHKXDMJ,Forever in Your Embrace,Kathleen E. Woodiwiss,Rosalyn Landor,,21.7,4.6,52,7.99,41.39,https://m.media-amazon.com/images/I/61IfQI0dROL._SL500_.jpg,https://www.audible.com/pd/B09JHKXDMJ
monthly,B0FH33PLXT,Bond Arsenal,Street XG,"Daryl Mayfield,Jess Trepanier",,14.3,4.5,162,6.99,24.09,https://m.media-amazon.com/images/I/51VFHoTjY9L._SL500_.jpg,https://www.audible.com/pd/B0FH33PLXT
monthly,B0DGV7ZPVD,Task Force Black,Mark Urban,Mark Urban,,9.6,4.1,17,5.99,20.11,https://m.media-amazon.com/images/I/51WPsaW9G-L._SL500_.jpg,https://www.audible.com/pd/B0DGV7ZPVD
monthly,B0FFGYJGPP,Gilded Rage,Jacob Silverman,Jacob Silverman,,11.4,4.4,43,5.99,21.0,https://m.media-amazon.com/images/I/41es7QFltPL._SL500_.jpg,https://www.audible.com/pd/B0FFGYJGPP
monthly,B0DTLJLQGC,"Ruinous Return, Book 1",SerasStreams,Hannah Trusty,,20.0,4.2,99,5.99,31.98,https://m.media-amazon.com/images/I/51nI1l+bC1L._SL500_.jpg,https://www.audible.com/pd/B0DTLJLQGC
monthly,B0BC2FK2B4,Chita,Chita Rivera,Chita Rivera,,13.7,4.6,65,7.99,29.69,https://m.media-amazon.com/images/I/51II907nVNL._SL500_.jpg,https://www.audible.com/pd/B0BC2FK2B4
monthly,B0B8SYHGDF,Valiant Women,Lena S. Andrews,Courtney Patterson,,9.1,4.8,41,7.99,26.09,https://m.media-amazon.com/images/I/511jEdAHx7L._SL500_.jpg,https://www.audible.com/pd/B0B8SYHGDF
monthly,B0CFC5GDGL,The Wartime Book Club,Kate Thompson,Imogen Church,,16.5,4.6,94,6.99,35.09,https://m.media-amazon.com/images/I/51ogsbEBelL._SL500_.jpg,https://www.audible.com/pd/B0CFC5GDGL
monthly,B0D9HN9D4W,The Good Death,Suzanne B. O’Brien RN,Suzanne B. O’Brien RN,,7.2,4.7,22,6.99,22.49,https://m.media-amazon.com/images/I/51Yc+qIjS+L._SL500_.jpg,https://www.audible.com/pd/B0D9HN9D4W
monthly,B0BWGZGGRC,The Hexologists,Josiah Bancroft,Sarah Slimani,,13.2,4.1,121,7.99,28.79,https://m.media-amazon.com/images/I/51aX1PhbMZL._SL500_.jpg,https://www.audible.com/pd/B0BWGZGGRC
monthly,0062890050,No Judgments,Meg Cabot,Piper Goodeve,,9.2,4.0,179,7.99,26.09,https://m.media-amazon.com/images/I/41bcDC8BNcL._SL500_.jpg,https://www.audible.com/pd/0062890050
monthly,B0C7D6B13Y,The First State of Being,Erin Entrada Kelly,Ramon de Ocampo,,5.1,4.6,51,5.99,21.59,https://m.media-amazon.com/images/I/51ka9RDUy-L._SL500_.jpg,https://www.audible.com/pd/B0C7D6B13Y
monthly,B0DFZ2Z2XY,Going to Maine,Sally Chaffin Brooks,Sally Chaffin Brooks,,9.7,4.6,99,5.99,20.19,https://m.media-amazon.com/images/I/41mfQEa9DSL._SL500_.jpg,https://www.audible.com/pd/B0DFZ2Z2XY
monthly,B0FG3CN9L8,Unhinged Titan,E.V. Olsen,"Sean Masters,Nick J. Russo",,3.8,4.7,258,4.99,14.01,https://m.media-amazon.com/images/I/51S55N-hdOL._SL500_.jpg,https://www.audible.com/pd/B0FG3CN9L8
monthly,B0D9C9MTVY,Hammer of the Gods,Stephen Davis,Chris Abell,,11.6,4.6,36,7.99,26.09,https://m.media-amazon.com/images/I/41M8dr-EO2L._SL500_.jpg,https://www.audible.com/pd/B0D9C9MTVY
monthly,B0C7HLPHWD,An Education in Malice,S. T. Gibson,Stephanie Cannon,,8.4,4.0,160,5.99,22.49,https://m.media-amazon.com/images/I/516l0XZk6bL._SL500_.jpg,https://www.audible.com/pd/B0C7HLPHWD
monthly,B0DD1PK6JR,The Magic of Vajrayana,Ken McLeod,Ken McLeod,,8.5,4.9,21,5.99,19.7,https://m.media-amazon.com/images/I/41Bu+yuXU+L._SL500_.jpg,https://www.audible.com/pd/B0DD1PK6JR
monthly,B0CJDPDXDY,The Incorruptibles,Dan Slater,Jonathan Todd Ross,,11.2,4.3,40,6.99,25.19,https://m.media-amazon.com/images/I/51r9xnNOyhL._SL500_.jpg,https://www.audible.com/pd/B0CJDPDXDY
monthly,B0BT6ZK2C7,Legitimate Kid,Aida Rodriguez,Aida Rodriguez,,8.3,4.7,105,6.99,25.19,https://m.media-amazon.com/images/I/51M-m9+Xk4L._SL500_.jpg,https://www.audible.com/pd/B0BT6ZK2C7
monthly,B0CP4L4VDP,Heartbreak Is the National Anthem,Rob Sheffield,Rob Sheffield,,5.5,4.6,46,5.99,21.59,https://m.media-amazon.com/images/I/41VM1qxxwFL._SL500_.jpg,https://www.audible.com/pd/B0CP4L4VDP
monthly,B0CMF4CTMK,The Paris Widow,Kimberly Belle,"Marni Penning,Patrick Zeller",,10.4,3.8,111,7.99,26.09,https://m.media-amazon.com/images/I/51965I7G7hL._SL500_.jpg,https://www.audible.com/pd/B0CMF4CTMK
monthly,B0F8XVXXPL,One Killer Night,Trilina Pucci,"Samantha Brentmoor,Grayson Owens",,10.6,4.6,594,5.99,21.39,https://m.media-amazon.com/images/I/41qsTuvLRDL._SL500_.jpg,https://www.audible.com/pd/B0F8XVXXPL
monthly,B0D5Z9DTRX,Fake Boyfriend Material,Lili Valente,"David Ledoux,Tyler Donne,Summer Roberts,Lili Valente,Kitty Bang,C.J. Mission",,29.4,4.6,97,5.99,30.64,https://m.media-amazon.com/images/I/51g5WvY1nkL._SL500_.jpg,https://www.audible.com/pd/B0D5Z9DTRX
monthly,B0DT4X6K1S,I'm Gonna Get You Back,Elena Armas,"Connor Crais,Kelli Tager",,5.5,3.9,197,5.99,15.72,https://m.media-amazon.com/images/I/519dYHIYlaL._SL500_.jpg,https://www.audible.com/pd/B0DT4X6K1S
monthly,B0BSVN9KBB,The Paris Deception,Bryn Turnbull,Mary Jane Wells,,12.4,4.5,153,7.99,26.09,https://m.media-amazon.com/images/I/51E85vhB1HL._SL500_.jpg,https://www.audible.com/pd/B0BSVN9KBB
