region,type,asin,title,author,narrator,genre,categories,tags,length_hours,rating,rating_count,price,regular_price,cover_url,audible_url
us,cash,B0BGMLY12M,Entangled Pursuits,Brenda Jackson,Jaime Lincoln Smith,Romance,Romance; Action & Adventure; Contemporary; Romantic Suspense,,8.2,4.8,116,6.99,23.39,https://m.media-amazon.com/images/I/51U1ZSsF4aL._SL500_.jpg,https://www.audible.com/pd/B0BGMLY12M
us,cash,B0CXTWY6M9,Chasing Wild,Kristen Proby,"Stella Hunter,Connor Crais",Romance,Romance; Contemporary; Romantic Suspense; Westerns,,7.2,4.7,431,6.99,17.57,https://m.media-amazon.com/images/I/51rdzhemhuL._SL500_.jpg,https://www.audible.com/pd/B0CXTWY6M9
us,cash,1549173804,Finders Keepers,Craig Childs,Craig Childs,History,History; Americas; United States; State & Local; Ancient; Home & Garden; Politics & Social Sciences; Archaeology; Social Sciences,,7.2,4.5,180,6.99,22.48,https://m.media-amazon.com/images/I/51vIKweFU2L._SL500_.jpg,https://www.audible.com/pd/1549173804
us,cash,B0FSFYFLPJ,Cursed Magic,Jen L. Grey,Rachel Leblang,Romance,Romance; Fantasy; Paranormal; Science Fiction & Fantasy; Paranormal & Urban; Urban,,7.2,4.5,54,5.99,18.65,https://m.media-amazon.com/images/I/61O0gZiugcL._SL500_.jpg,https://www.audible.com/pd/B0FSFYFLPJ
us,cash,B0D27S2286,Treasured,Elayna R. Gallea,"Logan McAllister,Hollie Jackson",Romance,Romance; Fantasy; Paranormal; Science Fiction & Fantasy; Epic,,14.4,4.3,109,5.99,22.39,https://m.media-amazon.com/images/I/51KClnb8LFL._SL500_.jpg,https://www.audible.com/pd/B0D27S2286
us,cash,1039402313,Adventures in the Argo,Selkie Myth,Andrea Emmes,Science Fiction & Fantasy,Science Fiction & Fantasy; Fantasy; Action & Adventure; Dragons & Mythical Creatures; Epic; Paranormal & Urban; Paranormal,,17.3,4.7,544,6.99,25.98,https://m.media-amazon.com/images/I/41AqHdCAHPL._SL500_.jpg,https://www.audible.com/pd/1039402313
us,cash,B09VVNTJ66,Heads,Jesse Jarnow,Jesse Jarnow,History,History; Americas; United States; Modern; 20th Century; Politics & Social Sciences; Social Sciences; Popular Culture; Religion & Spirituality; Occult; Parapsychology; Out-of-Body Experiences,,15.4,4.6,77,6.99,28.79,https://m.media-amazon.com/images/I/51bmWsdWiDL._SL500_.jpg,https://www.audible.com/pd/B09VVNTJ66
us,cash,B004BU9PI8,Beautiful Things Happen When a Woman Trusts God,Sheila Walsh,Sheila Walsh,Religion & Spirituality,Religion & Spirituality; Christianity; Bibles & Bible Study; Bible Study; Biblical Biography; Christian Living; Devotionals; Prayer; Spiritual Growth,,6.8,4.5,117,7.99,21.59,https://m.media-amazon.com/images/I/41kzDnlDd0L._SL500_.jpg,https://www.audible.com/pd/B004BU9PI8
us,cash,0063143860,Chaos Theory,Leah McSweeney,Leah McSweeney,Biographies & Memoirs,"Biographies & Memoirs; Women; Health & Wellness; Addiction & Recovery; Money & Finance; Economics; Theory; Relationships, Parenting & Personal Development; Personal Development; Personal Success",,4.8,4.4,139,6.99,17.99,https://m.media-amazon.com/images/I/51S1U89X4dL._SL500_.jpg,https://www.audible.com/pd/0063143860
us,cash,B0FV61GBJS,Dark Mafia Vows,Kayla Mason,"Walker Williams,Laura Horowitz",Romance,Romance; Action & Adventure; Contemporary; Romantic Suspense,,9.7,4.5,97,4.99,21.01,https://m.media-amazon.com/images/I/410W8+fkvvL._SL500_.jpg,https://www.audible.com/pd/B0FV61GBJS
us,cash,B0GJ12WXLG,Breaking the Rules,Aubree Pynn,"Lauryn Nichols,Midnite Michael",Literature & Fiction,Literature & Fiction; African American; Romance; Contemporary,,6.9,4.8,345,6.99,16.77,https://m.media-amazon.com/images/I/418wlGW279L._SL500_.jpg,https://www.audible.com/pd/B0GJ12WXLG
us,cash,B0CZPM8L1G,Warring Insanity,KamikazePotato,Neil Hellegers,Science Fiction & Fantasy,Science Fiction & Fantasy; Fantasy; Action & Adventure; Dragons & Mythical Creatures; Epic,,23.1,4.8,394,4.99,31.64,https://m.media-amazon.com/images/I/51-FAsRQsTL._SL500_.jpg,https://www.audible.com/pd/B0CZPM8L1G
us,cash,B0B32Z7XFH,The Healed Empath,Kristen Schwartz,"Suehyla El-Attar,Kristen Schwartz",Business & Careers,"Business & Careers; Career Success; Motivation & Self-Improvement; Relationships, Parenting & Personal Development; Personal Development; Personal Success; Stress Management",,5.5,4.6,38,5.99,22.48,https://m.media-amazon.com/images/I/41mQUO6denL._SL500_.jpg,https://www.audible.com/pd/B0B32Z7XFH
us,cash,B002V0Q5SS,Celestine Meditations,Salle Merrill Redfield,Salle Merrill Redfield,Health & Wellness,Health & Wellness; Alternative & Complementary Medicine; Meditation; Literature & Fiction; Religion & Spirituality; Spirituality,la_confidential,1.0,4.4,107,6.99,13.49,https://m.media-amazon.com/images/I/51JXr21bpEL._SL500_.jpg,https://www.audible.com/pd/B002V0Q5SS
us,cash,0785250689,Unclutter Your Soul,Trina McNeilly,Trina McNeilly,"Relationships, Parenting & Personal Development","Relationships, Parenting & Personal Development; Personal Development; Personal Success; Religion & Spirituality; Christianity; Christian Living; Spiritual Growth; Women's Christian Living",,7.2,4.5,37,6.99,21.59,https://m.media-amazon.com/images/I/41ToZAeIiiL._SL500_.jpg,https://www.audible.com/pd/0785250689
us,cash,B0DD539HT7,Silent Lies,Neva Altaj,"Gregory Salinas,Allyson Voller",Romance,Romance; Contemporary; Multicultural; Romantic Suspense,,10.1,4.8,515,5.99,21.39,https://m.media-amazon.com/images/I/51XEeetg1RL._SL500_.jpg,https://www.audible.com/pd/B0DD539HT7
us,cash,B09C78TLF9,A Confederacy of Dumptys,John Lithgow,John Lithgow,Literature & Fiction,Literature & Fiction; Poetry; World Literature; United States; Politics & Social Sciences; Politics & Government; Political Science; Comedy & Humor,,1.7,4.9,109,6.99,20.69,https://m.media-amazon.com/images/I/516TpMqAsQL._SL500_.jpg,https://www.audible.com/pd/B09C78TLF9
us,cash,B002V0JRRY,Strange Things Happen,Stewart Copeland,Stewart Copeland,Biographies & Memoirs,Biographies & Memoirs; Entertainment & Celebrities; Politics & Social Sciences; Social Sciences; Popular Culture,,8.1,4.2,102,6.99,23.39,https://m.media-amazon.com/images/I/51aNdU2X4qL._SL500_.jpg,https://www.audible.com/pd/B002V0JRRY
us,cash,006307060X,The Mayfair Bookshop,Eliza Knight,Ann Marie Gideon,Literature & Fiction,Literature & Fiction; Genre Fiction; Biographical Fiction; Women's Fiction,,11.2,4.3,134,5.99,26.09,https://m.media-amazon.com/images/I/517eanEppXL._SL500_.jpg,https://www.audible.com/pd/006307060X
us,cash,1401605680,Anything,Jennie Allen,Jaimee Draper,Religion & Spirituality,Religion & Spirituality; Christianity; Bibles & Bible Study; Bible Study; Meditations; Christian Living; Prayer; Ministry & Evangelism; Discipleship,,6.0,4.7,58,6.99,21.59,https://m.media-amazon.com/images/I/41GnhAn2XUL._SL500_.jpg,https://www.audible.com/pd/1401605680
us,cash,078522453X,The Shot Caller,"Casey Diaz,Mike Yorkey,Nicky Cruz - introduction",Bob Borquez,Biographies & Memoirs,Biographies & Memoirs; True Crime; Organized Crime; Religion & Spirituality; Christianity; Christian Living; Spiritual Growth,,6.0,4.7,165,6.99,21.59,https://m.media-amazon.com/images/I/410pgo1qikL._SL500_.jpg,https://www.audible.com/pd/078522453X
us,cash,B0G1CQGP1L,Sky Shielder,Lindsay Buroker,Vivienne Leheny,Romance,Romance; Fantasy; Science Fiction & Fantasy; Epic,Literature & Fiction,13.4,4.6,108,4.99,23.48,https://m.media-amazon.com/images/I/61owfIFZyYL._SL500_.jpg,https://www.audible.com/pd/B0G1CQGP1L
us,cash,B0GD2JW31Y,Sincerely East,Miss Candice,"Nicole Small,Midnite Michael",Literature & Fiction,Literature & Fiction; African American; Romance; Contemporary,,15.1,4.7,294,6.99,23.2,https://m.media-amazon.com/images/I/51pGExP-HvL._SL500_.jpg,https://www.audible.com/pd/B0GD2JW31Y
us,cash,B017UQ049S,The Captive Maiden,Melanie Dickerson,Jude Mason,Teen & Young Adult,Teen & Young Adult; Literature & Fiction; Romance; Clean & Wholesome,,7.3,4.7,252,6.99,21.59,https://m.media-amazon.com/images/I/51wNQp1zhxL._SL500_.jpg,https://www.audible.com/pd/B017UQ049S
us,cash,B0C25S9TM3,Corrupted Union,Jill Ramsower,"Lidia Dornet,Gregory Salinas",Romance,Romance; Contemporary; Romantic Suspense,Literature & Fiction,7.9,4.7,387,5.99,17.54,https://m.media-amazon.com/images/I/51OCStHh3eL._SL500_.jpg,https://www.audible.com/pd/B0C25S9TM3
us,cash,0063016133,Operation Vengeance,Dan Hampton,John Pruden,History,History; Asia; Japan; Military; Science & Engineering; Engineering; Transportation; Aviation,,11.7,4.7,197,5.99,26.09,https://m.media-amazon.com/images/I/5165i6SfetL._SL500_.jpg,https://www.audible.com/pd/0063016133
us,cash,B0F4ZRQT9C,The Swamps,Seraphina Nova Glass,"Brittany Pressley,Karissa Vacker","Mystery, Thriller & Suspense","Mystery, Thriller & Suspense; Mystery; Amateur Sleuths; Thriller & Suspense; Psychological; Supernatural",,3.9,4.2,193,6.99,13.54,https://m.media-amazon.com/images/I/41GSTR-RBAL._SL500_.jpg,https://www.audible.com/pd/B0F4ZRQT9C
us,cash,B0CJD98DFJ,The Last of His Kind,Andy McCullough,LJ Ganser,Biographies & Memoirs,Biographies & Memoirs; Sports; Sports & Outdoors; Baseball & Softball,,13.3,4.8,68,6.99,28.79,https://m.media-amazon.com/images/I/61hfNCwkqsL._SL500_.jpg,https://www.audible.com/pd/B0CJD98DFJ
us,cash,B0B752NKGD,Persuasion,Jane Austen,"Florence Pugh,full cast",Literature & Fiction,Literature & Fiction; Classics; Genre Fiction; Literary Fiction; Historical Fiction; Romance; Historical; Regency,audible_original; Literature & Fiction,5.7,4.6,1177,6.99,14.5,https://m.media-amazon.com/images/I/51Va9qmbkfL._SL500_.jpg,https://www.audible.com/pd/B0B752NKGD
us,cash,B0DK61TP9X,Darkest Sins,Neva Altaj,"Gregory Salinas,Allyson Voller",Romance,Romance; Contemporary; Multicultural; Romantic Suspense,,11.9,4.8,417,5.99,21.62,https://m.media-amazon.com/images/I/51q3ZXsirQL._SL500_.jpg,https://www.audible.com/pd/B0DK61TP9X
us,cash,B0B2F6BGVG,American Resistance,David Rothkopf,David Rothkopf,History,History; Americas; United States; Politics & Social Sciences; Politics & Government,,8.2,4.7,97,6.99,22.49,https://m.media-amazon.com/images/I/41F1wac5wAL._SL500_.jpg,https://www.audible.com/pd/B0B2F6BGVG
us,cash,B0DGLYBQ74,Drawn to Darkness,Michelle Heard,"Macie Miller,James Anderson Foster","Mystery, Thriller & Suspense","Mystery, Thriller & Suspense; Crime Fiction; Romance; Contemporary; Romantic Suspense",,6.6,4.7,231,5.99,16.67,https://m.media-amazon.com/images/I/51VNxOpnXkL._SL500_.jpg,https://www.audible.com/pd/B0DGLYBQ74
us,cash,B075KJNLBR,On Power,Gene Simmons,Alan Sklar,Arts & Entertainment,"Arts & Entertainment; Music; Business & Careers; Career Success; Politics & Social Sciences; Social Sciences; Sociology; Relationships, Parenting & Personal Development; Personal Development; Personal Success",,5.0,4.6,196,6.99,21.59,https://m.media-amazon.com/images/I/613lOo8OQSL._SL500_.jpg,https://www.audible.com/pd/B075KJNLBR
us,cash,B0BWKCQ22M,Our Fragile Moment,Michael E. Mann,Tim Campbell,Science & Engineering,Science & Engineering; Science; Earth Sciences; Atmospheric Sciences; Environment; Climate Change; History & Philosophy; History,,9.6,4.5,45,6.99,25.19,https://m.media-amazon.com/images/I/51A11KP7NXL._SL500_.jpg,https://www.audible.com/pd/B0BWKCQ22M
us,cash,B0GL9D6D25,Shattered Vows,Kira Cole,"James Cassidy,Heather Firth",Romance,Romance; Romantic Suspense,Literature & Fiction,9.6,4.4,92,6.99,20.88,https://m.media-amazon.com/images/I/51zJ5QifZjL._SL500_.jpg,https://www.audible.com/pd/B0GL9D6D25
us,cash,B09YBW7F2S,The Backup Plan,Jill Shalvis,Andi Arndt,Literature & Fiction,Literature & Fiction; Women's Fiction; Romance; Contemporary; Romantic Comedy,,9.2,4.6,121,6.99,26.09,https://m.media-amazon.com/images/I/51UX3aKcgNL._SL500_.jpg,https://www.audible.com/pd/B09YBW7F2S
us,cash,B09HL77NKX,Split the Pie,Barry Nalebuff,"Mike Chamberlain,Jonathan Todd Ross,Teri Schnaubelt",Business & Careers,Business & Careers; Management & Leadership; Negotiating; Career Success; Business Development & Entrepreneurship; Entrepreneurship,,8.7,4.8,37,6.99,23.39,https://m.media-amazon.com/images/I/41t4caOceQL._SL500_.jpg,https://www.audible.com/pd/B09HL77NKX
us,cash,0062977342,The Long and Faraway Gone,Lou Berney,"Brian Hutchison,Amy McFadden",Literature & Fiction,"Literature & Fiction; Genre Fiction; Literary Fiction; Mystery, Thriller & Suspense; Crime Fiction; Mystery; Private Investigators",,13.0,4.3,207,6.99,29.69,https://m.media-amazon.com/images/I/51GBxFmO3HL._SL500_.jpg,https://www.audible.com/pd/0062977342
us,cash,B0C3CWQX6C,Ice Planet Barbarians,Ruby Dixon,"Rosa Vázquez,Paris Roa",Science Fiction & Fantasy,Science Fiction & Fantasy; Science Fiction; Space Opera,,9.7,4.1,29,4.99,17.12,https://m.media-amazon.com/images/I/61S1tSqbeoL._SL500_.jpg,https://www.audible.com/pd/B0C3CWQX6C
us,cash,B002VA8WKW,The Unexpected Adventure,"Lee Strobel,Mark Mittelberg","Mark Mittelberg,Lee Strobel",Biographies & Memoirs,Biographies & Memoirs; Religious; Religion & Spirituality; Christianity; Christian Living; Devotionals; Spiritual Growth; Ministry & Evangelism; Evangelism,,7.3,4.7,122,6.99,21.59,https://m.media-amazon.com/images/I/51zlJzk+V7L._SL500_.jpg,https://www.audible.com/pd/B002VA8WKW
us,cash,0310347688,Keep Showing Up,Karen Ehman,Julie Carr,"Relationships, Parenting & Personal Development","Relationships, Parenting & Personal Development; Relationships; Marriage & Long-Term Partnerships; Religion & Spirituality; Christianity; Christian Living; Family; Marriage & Relationships; Women's Christian Living",,5.5,4.7,88,6.99,21.59,https://m.media-amazon.com/images/I/4101rliuEuL._SL500_.jpg,https://www.audible.com/pd/0310347688
us,cash,B0CQMH612Y,Kings & Carnage,Sadie Hunt,"Lilly Drake,Michael Gallagher",Romance,Romance; Contemporary; Romantic Suspense,college_or_university; Dark,9.2,4.8,315,5.99,20.34,https://m.media-amazon.com/images/I/519-91fYqQL._SL500_.jpg,https://www.audible.com/pd/B0CQMH612Y
us,cash,B0B46TCVCH,The Ship Beneath the Ice,Mensun Bound,"Mensun Bound,Charles Armstrong",Biographies & Memoirs,"Biographies & Memoirs; Adventurers, Explorers & Survival; History; World; Expeditions & Discoveries",,11.9,4.2,152,5.99,26.09,https://m.media-amazon.com/images/I/51OsAzpmV8L._SL500_.jpg,https://www.audible.com/pd/B0B46TCVCH
us,cash,B0FJGB2PNG,He Falls First,Jill Shalvis,"Lila Winters,Sebastian York",Romance,Romance; Contemporary,Literature & Fiction,9.8,4.4,112,5.99,22.06,https://m.media-amazon.com/images/I/51kU6Y++s7L._SL500_.jpg,https://www.audible.com/pd/B0FJGB2PNG
us,cash,B09MDKP8T3,Mika in Real Life,Emiko Jean,"Sura Siu,Andi Arndt",Literature & Fiction,Literature & Fiction; Genre Fiction; Family Life; Friendship; Women's Fiction; World Literature; United States; Asian American & Pacific Islander,,11.0,4.4,245,5.99,26.09,https://m.media-amazon.com/images/I/414A-gTsKOL._SL500_.jpg,https://www.audible.com/pd/B09MDKP8T3
us,cash,0063033569,The Ever Cruel Kingdom,Rin Chupeco,"Amy Landon,Karissa Vacker,Emily Rankin,Anthony Rey Perez,Emily Woo Zeller",Teen & Young Adult,Teen & Young Adult; Literature & Fiction; Family & Relationships; Family; Romance; Science Fiction & Fantasy; Fantasy; Sword & Sorcery,,13.1,4.8,219,5.99,29.69,https://m.media-amazon.com/images/I/515XahKnxIL._SL500_.jpg,https://www.audible.com/pd/0063033569
us,cash,031012297X,The New Testament You Never Knew: Audio Bible Studies,"N. T. Wright,Michael F. Bird","N. Wright,Michael F. Bird",Religion & Spirituality,Religion & Spirituality; Christianity; Bibles & Bible Study; Bible Study; Biblical History & Culture; Commentaries; New Testament; Study Guides; Christian Living; Spiritual Growth,,3.2,4.6,60,6.99,18.89,https://m.media-amazon.com/images/I/51ZkdomWIML._SL500_.jpg,https://www.audible.com/pd/031012297X
us,cash,B0DWG1BGT3,"The Eminence in Shadow, Vol. 2","Daisuke Aizawa,Touzai,Nathaniel Hiroshi Thrasher - translator",Eddy Lee,Science Fiction & Fantasy,Science Fiction & Fantasy; Fantasy; Teen & Young Adult; Literature & Fiction; Dark Fantasy,,7.1,4.8,76,7.99,23.38,https://m.media-amazon.com/images/I/51XnfaE0xAL._SL500_.jpg,https://www.audible.com/pd/B0DWG1BGT3
us,cash,B07BDP4WCR,Fire in the Lake,Frances FitzGerald,Jeff Bottoms,History,History; Asia; Southeast Asia; Military; Wars & Conflicts; Vietnam War; Politics & Social Sciences; Politics & Government; World,,22.5,4.6,59,6.99,40.49,https://m.media-amazon.com/images/I/51WfOmyrHWL._SL500_.jpg,https://www.audible.com/pd/B07BDP4WCR
us,cash,B0CL1D5559,"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 2","Fujino Omori,Suzuhito Yasuda,Andrew Gaippe - translator","Shelley Calene-Black,Bryson Baugus",Science Fiction & Fantasy,Science Fiction & Fantasy; Fantasy; Action & Adventure; Science Fiction; Adventure; Teen & Young Adult,,8.1,4.7,79,7.99,23.38,https://m.media-amazon.com/images/I/519peNkKP8L._SL500_.jpg,https://www.audible.com/pd/B0CL1D5559
us,cash,B09GT5TTTW,Energize!,"Michael Breus PhD,Stacey Griffith","Will Collyer,Michael Breus PhD,Stacey Griffith",Health & Wellness,"Health & Wellness; Fitness, Diet & Nutrition; Exercise & Fitness; Physical Illness & Disease; Hygiene & Healthy Living",,10.2,4.3,37,6.99,25.19,https://m.media-amazon.com/images/I/511kQdhpSyL._SL500_.jpg,https://www.audible.com/pd/B09GT5TTTW
us,cash,B0G4NKG4QK,Wicked Games,Willow Dixon,"Nick J. Russo,Darcy Stark",LGBTQ+,LGBTQ+; Romance; Contemporary; Romantic Suspense,,11.9,4.7,231,6.99,21.62,https://m.media-amazon.com/images/I/51jbqMTLRZL._SL500_.jpg,https://www.audible.com/pd/B0G4NKG4QK
us,cash,B0B1QPXR12,Sometimes People Die,Simon Stephenson,Greg Miller Burns,Literature & Fiction,"Literature & Fiction; Genre Fiction; Medical; Psychological; Mystery, Thriller & Suspense; Mystery; Amateur Sleuths; Thriller & Suspense; Medical & Forensic; Suspense",,12.5,4.4,176,6.99,26.09,https://m.media-amazon.com/images/I/61IVx8JDqAL._SL500_.jpg,https://www.audible.com/pd/B0B1QPXR12
us,cash,B0CRZBPD3L,The Highgate Cemetery Murder,Irina Shapiro,Imogen Church,"Mystery, Thriller & Suspense","Mystery, Thriller & Suspense; Mystery; Amateur Sleuths; Historical; Women Sleuths",Victorian,12.7,4.4,792,5.99,21.91,https://m.media-amazon.com/images/I/51iisbaWkhL._SL500_.jpg,https://www.audible.com/pd/B0CRZBPD3L
us,cash,B0BJSJ64B7,Broken Bones,Robyn Wideman,MacLeod Andrews,Science Fiction & Fantasy,Science Fiction & Fantasy; Fantasy; Action & Adventure; Epic,,10.4,4.8,283,6.99,20.53,https://m.media-amazon.com/images/I/51SYlahsljL._SL500_.jpg,https://www.audible.com/pd/B0BJSJ64B7
us,cash,B0C9NFXZ8T,Alas de sangre,Rebecca Yarros,"María Carolina Yarussi,Diego Longstaff",Literature & Fiction,Literature & Fiction; Action & Adventure; Science Fiction & Fantasy; Fantasy; Dragons & Mythical Creatures; Epic; Teen & Young Adult,,21.1,4.7,986,5.99,21.16,https://m.media-amazon.com/images/I/61aKfUrIVdL._SL500_.jpg,https://www.audible.com/pd/B0C9NFXZ8T
us,cash,1549101773,The Indomitable Florence Finch,Robert J. Mrazek,Dan Woren,Biographies & Memoirs,Biographies & Memoirs; Military & War; World War II; Women; History; Military; Wars & Conflicts; Politics & Social Sciences; Politics & Government; Freedom & Security; Intelligence & Espionage,,10.3,4.8,186,6.99,25.19,https://m.media-amazon.com/images/I/51Xm9DMyz7L._SL500_.jpg,https://www.audible.com/pd/1549101773
us,cash,B073VQ7WN3,The Half-Drowned King,Linnea Hartsuyker,Matthew Lloyd Davies,Literature & Fiction,Literature & Fiction; Genre Fiction; Sagas; Historical Fiction; Science Fiction & Fantasy; Fantasy; Epic; Fairy Tales,,15.6,4.2,145,6.99,29.69,https://m.media-amazon.com/images/I/61ecm6m3EQL._SL500_.jpg,https://www.audible.com/pd/B073VQ7WN3
us,cash,B0B32ZDC9P,Intermittent Fasting Made Easy,Thomas DeLauer,Jacob York,Health & Wellness,"Health & Wellness; Fitness, Diet & Nutrition; Diets, Nutrition & Healthy Eating; Weight Loss & Weight Control",,8.7,4.6,28,7.99,23.38,https://m.media-amazon.com/images/I/51PMg-plpDL._SL500_.jpg,https://www.audible.com/pd/B0B32ZDC9P
us,cash,B00CZD1SUG,Encouragement,"Larry Crabb,Dan B. Allender",John Mayer,"Relationships, Parenting & Personal Development","Relationships, Parenting & Personal Development; Personal Development; Communication & Social Skills; Personal Success; Relationships; Friendship; Religion & Spirituality; Christianity; Christian Living; Family; Ministry & Evangelism; Discipleship",,5.2,4.6,87,7.99,21.59,https://m.media-amazon.com/images/I/41HjkO7Qf9L._SL500_.jpg,https://www.audible.com/pd/B00CZD1SUG
us,cash,B0G4SMJG7D,Vale of Dreams (Dramatized Adaptation),"C. N. Crawford,Alex Rivers","full cast,Marissa Clay,Christopher Tester,Gabriel Michael,Holly Adams,Karenna Foley,Alex Hill-Knight,Crystal Lee,Jon Vertullo,Taylor Coan,Elena Anderson,Martin Dickinson",Romance,Romance; Fantasy,,8.7,4.7,27,5.99,19.59,https://m.media-amazon.com/images/I/51AMv1hRCNL._SL500_.jpg,https://www.audible.com/pd/B0G4SMJG7D
us,cash,B0G3YH3QX3,Bloody Black,Rhiannon Hargadon,Nell Stevenson,Literature & Fiction,Literature & Fiction; Women's Fiction; Romance; Science Fiction & Fantasy; Fantasy; Action & Adventure,,14.7,4.5,162,7.99,23.03,https://m.media-amazon.com/images/I/514-m78GgOL._SL500_.jpg,https://www.audible.com/pd/B0G3YH3QX3
